-1.871189881452295367e-03
-2.305909913285830726e-03
-2.163217409053785900e-03
-5.356599541213924454e-03
-3.584077651193950942e-03
-4.101556185430510482e-03
-7.957308518564687461e-03
-3.382279850654867914e-03
-5.930984814213502432e-03
9.694619493672007593e-05
